cust_id-1;cripto_acc_status_id;CRIPTO_ACC_CREATED_DT_4GMT
104496;investing;2021-12-24 18:29:59
23061;investing;2021-12-24 13:34:42
137441;investing;2021-12-24 12:34:07
65103;investing;2021-12-24 14:41:36
196023;investing;2021-12-24 08:21:34
168791;investing;2021-12-24 09:37:40
128806;investing;2021-12-23 21:50:53
21892;investing;2021-12-24 11:09:05
147258;investing;2021-12-24 07:25:48
181095;investing;2021-12-24 18:42:30
78506;investing;2021-12-24 04:49:19
217227;investing;2021-12-23 20:54:06
198803;investing;2021-12-20 15:06:41
150596;investing;2021-12-20 18:55:55
134281;investing;2021-12-20 09:16:32
57338;investing;2021-12-20 11:29:08
210354;investing;2021-12-20 10:33:09
3895;investing;2021-12-19 08:22:50
167297;investing;2021-12-19 16:15:22
119872;investing;2021-12-19 17:26:51
101123;investing;2021-12-19 19:35:29
184950;investing;2021-12-19 13:15:06
54277;investing;2021-12-19 14:25:35
91780;investing;2021-12-18 20:58:59
239415;investing;2021-12-29 20:13:08
191273;investing;2021-12-29 20:56:19
238288;investing;2021-12-30 08:18:52
208302;investing;2021-12-30 13:15:13
69411;investing;2021-12-30 12:16:53
128587;investing;2021-12-30 08:23:29
19105;investing;2021-12-30 08:35:32
96450;investing;2021-12-30 08:31:29
226787;investing;2021-12-30 06:33:18
55464;investing;2021-12-16 22:39:02
76479;investing;2021-12-16 21:47:48
123491;investing;2021-12-17 09:08:21
123532;investing;2021-12-17 16:10:42
5830;investing;2021-12-17 16:55:03
165841;investing;2021-12-17 09:08:28
236985;investing;2021-12-17 16:01:35
39853;investing;2021-12-16 21:25:34
3746;investing;2021-12-17 12:26:10
113475;investing;2021-12-17 14:34:16
134759;investing;2021-12-17 14:38:11
198637;investing;2021-12-17 15:24:12
245514;investing;2021-12-17 07:47:28
159385;investing;2021-12-17 08:49:26
13835;investing;2021-12-14 20:58:21
38751;investing;2021-12-14 21:00:56
165054;investing;2021-12-14 21:16:58
228277;investing;2021-12-14 21:31:37
57948;investing;2021-12-14 21:50:11
47669;investing;2021-12-14 22:08:05
203740;investing;2021-12-14 22:19:27
88804;investing;2021-12-14 22:22:16
35553;investing;2021-12-14 23:04:42
213694;investing;2021-12-14 23:43:31
137039;investing;2021-12-15 00:20:30
14054;investing;2021-12-15 00:37:02
41062;investing;2021-12-15 01:44:53
26727;investing;2021-12-15 02:06:54
148023;investing;2021-12-15 02:13:13
108920;investing;2021-12-15 05:01:28
106645;investing;2021-12-15 05:13:11
13853;investing;2021-12-15 05:34:59
216191;investing;2021-12-15 05:46:35
169325;investing;2021-12-15 06:26:39
220433;investing;2021-12-15 06:46:39
216302;investing;2021-12-15 06:47:25
35511;investing;2021-12-15 07:00:00
73156;investing;2021-12-15 07:04:24
175708;investing;2021-12-15 07:33:01
17473;investing;2021-12-15 07:33:38
66146;investing;2021-12-15 07:34:12
165336;investing;2021-12-15 07:41:14
158181;investing;2021-12-15 07:48:07
241318;investing;2021-12-15 07:53:25
215352;investing;2021-12-15 07:53:30
26141;investing;2021-12-15 07:54:58
238294;investing;2021-12-15 08:00:01
102956;investing;2021-12-15 08:37:14
32228;investing;2021-12-15 09:02:51
150075;investing;2021-12-15 09:14:59
115997;investing;2021-12-15 09:17:14
142653;investing;2021-12-15 09:18:18
171538;investing;2021-12-15 09:23:29
56319;investing;2021-12-15 09:41:13
249421;investing;2021-12-15 09:46:15
32188;investing;2021-12-15 09:57:59
147265;investing;2021-12-15 10:27:07
17057;investing;2021-12-15 10:28:34
125721;investing;2021-12-15 10:29:47
48032;investing;2021-12-15 10:31:50
118218;investing;2021-12-15 10:32:20
19818;investing;2021-12-15 10:33:28
161245;investing;2021-12-15 10:33:55
53611;investing;2021-12-15 10:36:30
201410;investing;2021-12-15 10:38:22
238575;investing;2021-12-15 10:40:32
204306;investing;2021-12-15 10:50:03
47075;investing;2021-12-15 10:50:04
124533;investing;2021-12-15 10:54:37
111337;investing;2021-12-15 10:54:51
42876;investing;2021-12-15 10:57:37
84808;investing;2021-12-15 10:57:44
231885;investing;2021-12-15 11:04:10
161349;investing;2021-12-15 11:09:47
74184;investing;2021-12-15 11:12:46
21879;investing;2021-12-15 11:14:59
212112;investing;2021-12-15 11:20:38
182685;investing;2021-12-15 11:24:43
183654;investing;2021-12-15 11:24:47
47432;investing;2021-12-15 11:28:44
75389;investing;2021-12-15 11:29:09
182022;investing;2021-12-15 11:32:17
198982;investing;2021-12-15 11:38:10
219028;investing;2021-12-15 11:48:28
29226;investing;2021-12-15 11:49:43
23985;investing;2021-12-15 12:13:03
229205;investing;2021-12-15 12:15:41
59040;investing;2021-12-15 12:16:20
70869;investing;2021-12-15 12:18:55
210438;investing;2021-12-15 12:26:21
21808;investing;2021-12-15 12:26:35
157669;investing;2021-12-15 12:28:38
72472;investing;2021-12-15 12:30:48
130806;investing;2021-12-15 12:32:00
106866;investing;2021-12-15 12:33:40
45875;investing;2021-12-15 12:33:41
216384;investing;2021-12-15 12:33:46
57917;investing;2021-12-15 12:42:52
13848;investing;2021-12-15 12:45:48
83128;investing;2021-12-15 12:46:56
247146;investing;2021-12-15 13:03:32
190067;investing;2021-12-15 13:04:54
125133;investing;2021-12-15 13:30:38
159439;investing;2021-12-15 13:33:36
224619;investing;2021-12-15 13:50:05
98823;investing;2021-12-15 13:54:51
70909;investing;2021-12-15 13:56:11
254256;investing;2021-12-15 14:08:58
238667;investing;2021-12-15 14:15:03
259124;investing;2021-12-15 14:21:05
213954;investing;2021-12-15 14:22:05
8969;investing;2021-12-15 14:23:48
151055;investing;2021-12-15 14:24:05
257878;investing;2021-12-15 14:26:39
238807;investing;2021-12-15 14:35:12
33440;investing;2021-12-15 14:40:35
41251;investing;2021-12-15 14:46:37
124988;investing;2021-12-15 14:46:37
68713;investing;2021-12-15 14:48:01
243496;investing;2021-12-15 14:58:25
117521;investing;2021-12-15 15:01:04
242447;investing;2021-12-15 15:01:39
92481;investing;2021-12-15 15:01:48
186782;investing;2021-12-15 15:12:51
210381;investing;2021-12-15 15:13:11
145301;investing;2021-12-15 15:23:41
157792;investing;2021-12-15 15:24:49
172805;investing;2021-12-15 15:25:39
260669;investing;2021-12-15 16:18:29
48078;investing;2021-12-15 16:18:30
116973;investing;2021-12-15 16:20:46
206039;investing;2021-12-15 16:21:01
141425;investing;2021-12-15 16:26:48
154124;investing;2021-12-15 16:32:46
29586;investing;2021-12-15 16:34:56
11920;investing;2021-12-15 16:35:01
245951;investing;2021-12-15 16:35:03
220143;investing;2021-12-15 16:38:55
153633;investing;2021-12-15 16:40:17
229990;investing;2021-12-15 16:50:48
220485;investing;2021-12-15 16:54:37
215006;investing;2021-12-15 16:54:40
90574;investing;2021-12-15 16:55:19
253477;investing;2021-12-15 17:07:56
39282;investing;2021-12-15 17:10:39
213108;investing;2021-12-15 17:16:54
80672;investing;2021-12-15 17:18:48
179667;investing;2021-12-15 17:35:08
193579;investing;2021-12-15 17:42:41
174461;investing;2021-12-15 17:43:51
254786;investing;2021-12-15 17:55:39
35059;investing;2021-12-15 17:57:53
165040;investing;2021-12-15 18:06:50
102549;investing;2021-12-15 18:11:58
216862;investing;2021-12-15 18:12:20
131097;investing;2021-12-15 18:18:24
107933;investing;2021-12-15 18:22:33
91947;investing;2021-12-15 18:23:16
61866;investing;2021-12-15 18:23:49
247573;investing;2021-12-15 18:26:46
135409;investing;2021-12-15 18:34:16
166398;investing;2021-12-15 18:54:14
236647;investing;2021-12-15 18:59:42
119276;investing;2021-12-15 19:07:08
3545;investing;2021-12-15 19:08:09
13049;investing;2021-12-15 19:40:47
148340;investing;2021-12-15 19:41:57
69697;investing;2021-12-15 19:48:31
152348;investing;2021-12-15 19:55:55
109497;investing;2021-12-15 20:10:07
107216;investing;2021-12-15 20:19:14
24405;investing;2021-12-15 20:27:39
245001;investing;2021-12-15 20:31:42
43805;investing;2021-12-15 20:44:55
246844;investing;2021-12-15 20:46:08
165117;investing;2021-12-15 20:55:15
160098;investing;2021-12-15 21:02:12
239878;investing;2021-12-15 21:22:54
216047;investing;2021-12-15 21:24:02
208639;investing;2021-12-15 21:31:01
27234;investing;2021-12-15 21:31:14
246896;investing;2021-12-15 21:36:46
24588;investing;2021-12-15 21:45:58
141512;investing;2021-12-15 22:04:02
213673;investing;2021-12-15 22:09:12
84323;investing;2021-12-15 22:15:38
17413;investing;2021-12-15 22:36:24
176830;investing;2021-12-15 23:03:48
92344;investing;2021-12-15 23:09:48
115053;investing;2021-12-15 23:32:54
89268;investing;2021-12-15 23:37:09
185644;investing;2021-12-15 23:53:12
88536;investing;2021-12-16 00:01:39
114921;investing;2021-12-16 00:22:39
70012;investing;2021-12-16 01:42:45
170427;investing;2021-12-16 05:32:59
189683;investing;2021-12-16 07:16:30
137966;investing;2021-12-16 07:18:44
101531;investing;2021-12-16 07:43:28
23258;investing;2021-12-16 07:47:38
114681;investing;2021-12-16 07:53:31
18924;investing;2021-12-16 08:04:26
165439;investing;2021-12-16 08:13:13
144195;investing;2021-12-16 08:47:53
178954;investing;2021-12-16 09:17:58
225281;investing;2021-12-16 09:41:40
142919;investing;2021-12-16 09:53:36
160790;investing;2021-12-16 09:54:35
141331;investing;2021-12-16 10:02:53
107219;investing;2021-12-16 10:07:02
166546;investing;2021-12-16 10:15:45
40030;investing;2021-12-16 10:46:16
257008;investing;2021-12-16 10:56:51
170370;investing;2021-12-16 11:09:03
4701;investing;2021-12-16 11:11:59
43684;investing;2021-12-16 11:18:01
220870;investing;2021-12-16 11:19:54
29700;investing;2021-12-16 11:31:09
155075;investing;2021-12-16 11:51:22
95526;investing;2021-12-16 11:59:18
217473;investing;2021-12-16 12:15:13
18647;investing;2021-12-16 12:20:00
223826;investing;2021-12-16 12:22:04
9804;investing;2021-12-16 12:27:38
6675;investing;2021-12-16 12:34:09
56722;investing;2021-12-16 13:04:06
77675;investing;2021-12-16 13:14:10
10085;investing;2021-12-16 13:14:44
137132;investing;2021-12-16 13:22:50
98277;investing;2021-12-16 13:32:08
72836;investing;2021-12-16 13:41:29
203797;investing;2021-12-16 13:52:21
246759;investing;2021-12-16 14:05:10
98509;investing;2021-12-16 14:07:22
167334;investing;2021-12-16 14:12:44
39979;investing;2021-12-16 14:34:24
124055;investing;2021-12-16 14:43:49
82459;investing;2021-12-16 15:32:48
47623;investing;2021-12-16 15:59:16
186304;investing;2021-12-16 16:00:36
84883;investing;2021-12-16 16:06:59
16509;investing;2021-12-16 16:20:00
88200;investing;2021-12-16 16:31:11
250099;investing;2021-12-16 16:42:16
138905;investing;2021-12-16 16:49:33
4422;investing;2021-12-16 17:09:19
104751;investing;2021-12-16 17:24:32
154236;investing;2021-12-16 17:37:37
119670;investing;2021-12-16 17:38:36
251359;investing;2021-12-16 18:09:42
250869;investing;2021-12-16 18:16:04
158001;investing;2021-12-16 19:15:15
44961;investing;2021-12-16 19:18:32
175885;investing;2021-12-16 19:34:02
173711;investing;2021-12-16 19:42:43
27654;investing;2021-12-16 20:29:07
217544;investing;2021-12-16 20:55:23
151873;investing;2021-12-16 20:58:54
230938;investing;2021-12-16 21:13:33
108373;investing;2021-12-16 21:16:19
23419;investing;2021-12-16 21:24:30
118772;investing;2021-12-16 21:45:32
93254;investing;2021-12-16 21:48:09
15438;investing;2021-12-16 21:52:48
162191;investing;2021-12-16 21:55:43
84407;investing;2021-12-16 22:15:02
177526;investing;2021-12-17 00:11:08
119502;investing;2021-12-17 00:48:19
224961;investing;2021-12-17 01:12:00
192909;investing;2021-12-17 02:18:28
146903;investing;2021-12-17 04:48:12
153409;investing;2021-12-17 04:48:40
201541;investing;2021-12-17 06:24:22
262197;investing;2021-12-17 07:07:24
43749;investing;2021-12-17 07:35:19
217397;investing;2021-12-17 07:51:47
98100;investing;2021-12-17 07:56:04
57377;investing;2021-12-17 08:00:45
194981;investing;2021-12-17 08:22:53
75117;investing;2021-12-17 08:47:26
134928;investing;2021-12-17 08:55:45
205925;investing;2021-12-17 09:08:56
131661;investing;2021-12-17 09:21:46
61373;investing;2021-12-17 09:25:03
108676;investing;2021-12-17 09:32:11
97650;investing;2021-12-17 09:48:24
186833;investing;2021-12-17 10:17:49
27674;investing;2021-12-17 10:34:27
119335;investing;2021-12-17 10:38:30
215143;investing;2021-12-17 10:39:47
169837;investing;2021-12-17 11:05:24
248360;investing;2021-12-17 11:06:31
43907;investing;2021-12-17 11:06:47
183670;investing;2021-12-17 11:14:45
71732;investing;2021-12-17 11:24:00
46115;investing;2021-12-17 11:24:38
218761;investing;2021-12-17 11:47:01
3132;investing;2021-12-17 11:57:02
47081;investing;2021-12-17 12:00:52
198423;investing;2021-12-17 12:14:31
56881;investing;2021-12-17 12:22:30
248706;investing;2021-12-17 12:30:44
52711;investing;2021-12-17 12:47:09
4758;investing;2021-12-17 12:54:25
54089;investing;2021-12-17 12:54:46
24859;investing;2021-12-17 13:44:02
164835;investing;2021-12-17 13:49:58
109115;investing;2021-12-17 14:16:50
184102;investing;2021-12-17 14:24:07
168035;investing;2021-12-17 14:29:42
125985;investing;2021-12-17 14:56:17
220202;investing;2021-12-17 15:05:13
229462;investing;2021-12-17 15:05:34
111159;investing;2021-12-17 15:34:50
245532;investing;2021-12-17 15:41:43
72228;investing;2021-12-17 15:47:37
209964;investing;2021-12-17 16:01:37
222233;investing;2021-12-17 16:29:27
27219;investing;2021-12-17 17:01:52
249773;investing;2021-12-17 17:05:36
51298;investing;2021-12-17 17:30:54
139040;investing;2021-12-17 17:37:21
105461;investing;2021-12-17 17:47:10
24278;investing;2021-12-17 17:54:58
214438;investing;2021-12-17 18:16:52
230950;investing;2021-12-17 18:47:33
212376;investing;2021-12-17 18:54:32
19534;investing;2021-12-17 19:47:54
248898;investing;2021-12-17 20:08:53
183322;investing;2021-12-17 20:08:58
75245;investing;2021-12-17 20:17:42
91887;investing;2021-12-17 20:47:37
43283;investing;2021-12-17 21:00:53
236321;investing;2021-12-17 21:04:45
185342;investing;2021-12-17 22:38:35
153825;investing;2021-12-17 22:43:44
108530;investing;2021-12-17 23:55:25
132273;investing;2021-12-18 00:43:47
5081;investing;2021-12-18 01:33:57
55448;investing;2021-12-18 05:46:14
159201;investing;2021-12-18 06:43:25
78949;investing;2021-12-18 06:43:41
81478;investing;2021-12-18 07:29:50
228832;investing;2021-12-18 08:22:52
110327;investing;2021-12-18 08:43:56
183046;investing;2021-12-18 09:25:35
168375;investing;2021-12-18 09:57:57
12249;investing;2021-12-18 10:39:03
83524;investing;2021-12-18 10:39:12
35623;investing;2021-12-18 11:23:27
227843;investing;2021-12-18 11:49:54
68377;investing;2021-12-18 11:58:38
45488;investing;2021-12-18 12:46:35
88837;investing;2021-12-18 12:48:55
43123;investing;2021-12-18 13:37:24
53990;investing;2021-12-18 13:43:41
175213;investing;2021-12-18 14:27:03
91569;investing;2021-12-18 15:45:46
251208;investing;2021-12-18 16:16:24
229716;investing;2021-12-18 16:43:34
47326;investing;2021-12-18 16:47:59
75243;investing;2021-12-18 17:20:31
126471;investing;2021-12-18 17:39:52
192647;investing;2021-12-18 17:58:48
256986;investing;2021-12-18 18:02:35
163741;investing;2021-12-18 18:15:07
195547;investing;2021-12-18 18:56:15
128479;investing;2021-12-18 18:58:48
55510;investing;2021-12-18 19:23:30
94914;investing;2021-12-18 19:47:56
20529;investing;2021-12-18 19:48:32
93205;investing;2021-12-18 20:05:36
140642;investing;2021-12-18 20:15:52
159575;investing;2021-12-18 20:43:35
194643;investing;2021-12-18 21:56:27
8748;investing;2021-12-18 23:05:00
124027;investing;2021-12-19 00:56:01
48871;investing;2021-12-19 02:35:54
86173;investing;2021-12-19 03:05:02
231113;investing;2021-12-19 03:20:57
213439;investing;2021-12-19 04:07:47
77572;investing;2021-12-19 04:23:49
83501;investing;2021-12-19 05:04:10
185884;investing;2021-12-19 05:43:03
23914;investing;2021-12-19 06:51:02
120581;investing;2021-12-19 07:52:00
163959;investing;2021-12-19 08:11:17
241098;investing;2021-12-19 08:34:43
63185;investing;2021-12-19 08:37:47
198124;investing;2021-12-19 09:26:12
25335;investing;2021-12-19 09:37:01
72180;investing;2021-12-19 09:50:03
150521;investing;2021-12-19 10:04:56
33755;investing;2021-12-19 10:07:35
51592;investing;2021-12-19 10:10:46
6296;investing;2021-12-19 10:13:15
134224;investing;2021-12-19 10:51:13
253027;investing;2021-12-19 10:54:23
24896;investing;2021-12-19 11:09:54
21475;investing;2021-12-19 11:47:43
146501;investing;2021-12-19 12:51:56
203313;investing;2021-12-19 13:51:37
165048;investing;2021-12-19 14:02:06
47798;investing;2021-12-19 14:32:22
105680;investing;2021-12-19 14:36:27
7830;investing;2021-12-19 14:57:51
28008;investing;2021-12-19 15:14:45
89082;investing;2021-12-19 15:30:03
218296;investing;2021-12-19 15:32:13
21188;investing;2021-12-19 15:43:36
18553;investing;2021-12-19 15:53:27
150633;investing;2021-12-19 16:53:53
190684;investing;2021-12-19 17:10:18
151326;investing;2021-12-19 17:37:52
164876;investing;2021-12-19 17:44:50
36668;investing;2021-12-19 18:14:18
48697;investing;2021-12-19 18:18:38
26418;investing;2021-12-19 18:38:32
242206;investing;2021-12-19 19:37:51
134660;investing;2021-12-19 19:45:51
172821;investing;2021-12-19 19:59:20
17832;investing;2021-12-19 20:37:41
191426;investing;2021-12-19 20:50:32
125303;investing;2021-12-19 20:54:51
104944;investing;2021-12-19 21:43:15
228473;investing;2021-12-19 22:29:27
234199;investing;2021-12-19 23:58:36
258653;investing;2021-12-20 05:13:47
129510;investing;2021-12-20 05:46:10
105347;investing;2021-12-20 06:04:09
181527;investing;2021-12-20 06:27:35
27225;investing;2021-12-20 06:58:35
158036;investing;2021-12-20 07:04:20
8687;investing;2021-12-20 07:12:27
140792;investing;2021-12-20 08:20:37
169193;investing;2021-12-20 08:38:20
73884;investing;2021-12-20 08:48:47
212526;investing;2021-12-20 09:57:28
79900;investing;2021-12-20 10:01:14
107701;investing;2021-12-20 10:21:28
197538;investing;2021-12-20 10:23:00
120419;investing;2021-12-20 10:47:20
15321;investing;2021-12-20 11:06:13
6231;investing;2021-12-20 11:11:54
21843;investing;2021-12-20 12:26:54
190629;investing;2021-12-20 12:47:45
56991;investing;2021-12-20 13:18:55
35169;investing;2021-12-20 13:22:24
228527;investing;2021-12-20 13:54:52
218697;investing;2021-12-20 14:35:41
188531;investing;2021-12-20 14:44:44
210879;investing;2021-12-20 14:46:35
219266;investing;2021-12-20 15:48:21
200825;investing;2021-12-20 16:18:29
232517;investing;2021-12-20 16:18:41
46761;investing;2021-12-20 17:00:52
137124;investing;2021-12-20 17:45:04
192098;investing;2021-12-20 18:10:34
63334;investing;2021-12-20 18:20:14
250935;investing;2021-12-20 18:40:13
154184;investing;2021-12-20 18:42:43
80574;investing;2021-12-20 19:07:27
243365;investing;2021-12-20 19:56:24
95058;investing;2021-12-20 20:58:54
116708;investing;2021-12-20 21:19:42
152835;investing;2021-12-20 21:26:30
207973;investing;2021-12-20 22:07:46
125052;investing;2021-12-20 23:03:27
10372;investing;2021-12-20 23:20:30
82838;investing;2021-12-20 23:37:46
204627;investing;2021-12-21 00:24:36
166107;investing;2021-12-21 00:40:28
129185;investing;2021-12-21 00:42:06
257734;investing;2021-12-21 00:48:36
97826;investing;2021-12-21 02:42:40
176863;investing;2021-12-21 06:37:24
189143;investing;2021-12-21 07:52:47
79342;investing;2021-12-21 08:33:34
249789;investing;2021-12-21 08:46:38
255269;investing;2021-12-21 09:17:26
114292;investing;2021-12-21 09:35:19
197540;investing;2021-12-21 09:44:15
179804;investing;2021-12-21 09:59:35
217946;investing;2021-12-21 10:18:52
101407;investing;2021-12-21 10:35:58
60320;investing;2021-12-21 10:36:49
133786;investing;2021-12-21 10:44:11
220651;investing;2021-12-21 10:46:43
99477;investing;2021-12-21 10:47:47
157049;investing;2021-12-21 11:22:19
244140;investing;2021-12-21 11:38:13
128425;investing;2021-12-21 11:45:48
50183;investing;2021-12-21 11:51:52
201188;investing;2021-12-21 11:58:41
157689;investing;2021-12-21 12:01:21
262806;investing;2021-12-21 12:06:35
55534;investing;2021-12-21 13:21:39
253008;investing;2021-12-21 13:23:02
4118;investing;2021-12-21 13:31:56
201092;investing;2021-12-21 13:35:50
117419;investing;2021-12-21 14:19:54
249916;investing;2021-12-21 14:27:54
200310;investing;2021-12-21 14:33:54
4963;investing;2021-12-21 14:36:11
192251;investing;2021-12-21 14:37:22
97273;investing;2021-12-21 14:54:54
240744;investing;2021-12-21 14:55:41
52936;investing;2021-12-21 15:31:32
212178;investing;2021-12-21 15:32:50
188488;investing;2021-12-21 15:56:31
105545;investing;2021-12-21 16:21:54
228632;investing;2021-12-21 17:06:19
206474;investing;2021-12-21 17:09:37
159862;investing;2021-12-21 17:34:08
110616;investing;2021-12-21 17:58:20
125483;investing;2021-12-21 18:30:26
2471;investing;2021-12-21 19:21:56
37271;investing;2021-12-21 19:40:35
251006;investing;2021-12-21 19:44:08
207543;investing;2021-12-21 19:46:37
212214;investing;2021-12-21 20:25:09
250163;investing;2021-12-21 20:37:48
83249;investing;2021-12-21 21:14:17
160958;investing;2021-12-21 21:16:10
176451;investing;2021-12-21 21:38:34
46362;investing;2021-12-21 21:42:13
21971;investing;2021-12-21 21:44:33
224818;investing;2021-12-21 22:16:15
169215;investing;2021-12-21 22:39:16
53944;investing;2021-12-21 22:41:03
28067;investing;2021-12-21 22:45:39
61167;investing;2021-12-21 23:04:50
232926;investing;2021-12-21 23:23:04
157280;investing;2021-12-22 00:45:58
134259;investing;2021-12-22 06:05:43
201002;investing;2021-12-22 07:07:52
110527;investing;2021-12-22 07:40:23
10226;investing;2021-12-22 07:42:25
229646;investing;2021-12-22 07:59:26
227894;investing;2021-12-22 08:00:20
81411;investing;2021-12-22 08:50:31
7738;investing;2021-12-22 10:08:55
73549;investing;2021-12-22 10:10:49
136271;investing;2021-12-22 10:29:47
103492;investing;2021-12-22 10:59:10
204207;investing;2021-12-22 11:03:38
53075;investing;2021-12-22 11:09:02
189222;investing;2021-12-22 11:10:02
40374;investing;2021-12-22 11:10:51
123971;investing;2021-12-22 11:13:18
170901;investing;2021-12-22 11:17:59
125842;investing;2021-12-22 11:18:06
57807;investing;2021-12-22 11:24:54
199490;investing;2021-12-22 11:29:01
178195;investing;2021-12-22 11:38:24
226878;investing;2021-12-22 11:43:18
65383;investing;2021-12-22 11:45:45
226224;investing;2021-12-22 11:47:03
163497;investing;2021-12-22 11:48:11
21723;investing;2021-12-22 12:03:24
196114;investing;2021-12-22 12:03:46
135570;investing;2021-12-22 12:14:50
156039;investing;2021-12-22 12:15:09
47052;investing;2021-12-22 12:17:48
46734;investing;2021-12-22 12:39:44
250777;investing;2021-12-22 13:43:53
204338;investing;2021-12-22 14:06:35
207236;investing;2021-12-22 14:07:24
233036;investing;2021-12-22 14:21:29
41628;investing;2021-12-22 14:32:45
228519;investing;2021-12-22 14:47:59
243211;investing;2021-12-22 14:49:41
97894;investing;2021-12-22 14:50:59
77647;investing;2021-12-22 14:55:50
183097;investing;2021-12-22 15:09:42
136704;investing;2021-12-22 15:16:44
26132;investing;2021-12-22 15:31:59
211115;investing;2021-12-22 15:43:49
186149;investing;2021-12-22 16:02:41
134287;investing;2021-12-22 16:04:20
136816;investing;2021-12-22 16:06:03
61976;investing;2021-12-22 16:10:00
201426;investing;2021-12-22 16:23:16
132212;investing;2021-12-22 16:47:00
740;investing;2021-12-22 16:48:38
159406;investing;2021-12-22 16:53:44
112569;investing;2021-12-22 16:55:22
152531;investing;2021-12-22 17:56:09
101744;investing;2021-12-22 18:04:01
13753;investing;2021-12-22 18:13:35
173986;investing;2021-12-22 18:35:29
23005;investing;2021-12-22 19:29:33
123099;investing;2021-12-22 19:43:04
155331;investing;2021-12-22 19:47:54
99037;investing;2021-12-22 19:55:54
177314;investing;2021-12-22 20:14:17
193054;investing;2021-12-22 20:20:15
180815;investing;2021-12-22 20:30:15
233864;investing;2021-12-22 20:34:46
35298;investing;2021-12-22 21:24:57
169164;investing;2021-12-22 21:48:18
250753;investing;2021-12-22 22:01:43
29878;investing;2021-12-22 22:16:28
86669;investing;2021-12-22 22:17:33
176168;investing;2021-12-22 23:20:48
122489;investing;2021-12-22 23:51:28
257264;investing;2021-12-23 00:38:28
174638;investing;2021-12-23 01:04:27
209546;investing;2021-12-23 02:09:48
101380;investing;2021-12-23 02:18:11
90437;investing;2021-12-23 02:25:11
164587;investing;2021-12-23 03:09:42
220291;investing;2021-12-23 04:15:37
209058;investing;2021-12-23 04:36:36
144779;investing;2021-12-23 05:29:18
145527;investing;2021-12-23 05:57:45
62231;investing;2021-12-23 06:05:15
61011;investing;2021-12-23 06:06:32
3691;investing;2021-12-23 06:15:41
231800;investing;2021-12-23 06:39:32
18141;investing;2021-12-23 07:01:56
209302;investing;2021-12-23 07:13:40
58167;investing;2021-12-23 07:34:02
126047;investing;2021-12-23 07:45:25
158022;investing;2021-12-23 07:51:28
18336;investing;2021-12-23 07:57:21
109482;investing;2021-12-23 08:10:17
24820;investing;2021-12-23 08:24:04
52021;investing;2021-12-23 08:25:42
202948;investing;2021-12-23 08:48:27
251853;investing;2021-12-23 08:54:51
24949;investing;2021-12-23 08:57:45
233202;investing;2021-12-23 09:05:45
53723;investing;2021-12-23 09:10:27
174082;investing;2021-12-23 09:13:20
120216;investing;2021-12-23 09:20:49
259795;investing;2021-12-23 09:25:42
225896;investing;2021-12-23 09:33:34
208889;investing;2021-12-23 10:00:08
248940;investing;2021-12-23 10:01:29
30499;investing;2021-12-23 10:01:47
217267;investing;2021-12-23 10:23:57
6856;investing;2021-12-23 10:26:51
183695;investing;2021-12-23 10:33:43
223958;investing;2021-12-23 10:45:05
133470;investing;2021-12-23 10:48:09
94080;investing;2021-12-23 10:54:00
148691;investing;2021-12-23 10:54:26
259669;investing;2021-12-23 10:56:41
5984;investing;2021-12-23 11:07:50
140947;investing;2021-12-23 11:17:11
134406;investing;2021-12-23 11:31:24
187546;investing;2021-12-23 11:37:09
61294;investing;2021-12-23 11:46:29
60060;investing;2021-12-23 11:50:48
20372;investing;2021-12-23 12:18:33
234218;investing;2021-12-23 12:26:41
56563;investing;2021-12-23 12:31:07
19812;investing;2021-12-23 12:35:53
97696;investing;2021-12-23 13:01:14
20971;investing;2021-12-23 13:17:02
201089;investing;2021-12-23 13:20:40
191182;investing;2021-12-23 13:36:58
76004;investing;2021-12-23 13:39:28
240226;investing;2021-12-23 13:39:44
250336;investing;2021-12-23 13:39:46
164741;investing;2021-12-23 13:44:59
115553;investing;2021-12-23 13:48:26
30618;investing;2021-12-23 13:54:13
245398;investing;2021-12-23 13:54:39
210033;investing;2021-12-23 13:55:22
153326;investing;2021-12-23 13:55:57
179501;investing;2021-12-23 13:57:12
224855;investing;2021-12-23 14:02:14
124175;investing;2021-12-23 14:26:37
178131;investing;2021-12-23 14:40:53
243939;investing;2021-12-23 14:48:51
235561;investing;2021-12-23 14:53:45
157595;investing;2021-12-23 15:06:34
89180;investing;2021-12-23 15:06:51
3991;investing;2021-12-23 15:14:25
161096;investing;2021-12-23 15:16:25
80658;investing;2021-12-23 15:19:05
189115;investing;2021-12-23 15:25:57
35869;investing;2021-12-23 15:33:09
87977;investing;2021-12-23 15:35:08
194786;investing;2021-12-23 15:40:37
178942;investing;2021-12-23 15:56:56
199096;investing;2021-12-23 16:20:19
190827;investing;2021-12-23 16:22:43
37478;investing;2021-12-23 17:06:36
61689;investing;2021-12-23 17:08:13
242994;investing;2021-12-23 17:33:03
3468;investing;2021-12-23 17:48:25
173115;investing;2021-12-23 18:13:36
196745;investing;2021-12-23 18:37:42
211880;investing;2021-12-23 18:39:16
261823;investing;2021-12-23 19:01:50
251999;investing;2021-12-23 19:25:26
99712;investing;2021-12-23 19:25:31
117627;investing;2021-12-23 19:42:36
